-1,-2,-3,1,2,-3,-4,-4
-2,-1,-2,-5,-5,0,-1,-3
0,-3,-1,-3,0,-5,0,1
0,-3,-1,-3,1,9,-2,-1
-1,-2,-1,2,-9,-10,0,1
-2,-4,-5,-3,-5,-13,-5,-1
0,-2,-3,1,-2,0,0,-1
-2,-3,-1,-2,1,-4,-1,-2
0,-3,-2,-1,2,-1,-1,1
-3,-4,-1,0,0,2,1,-2
-2,-1,3,-1,-3,-3,-3,-3
-1,-3,-1,-6,2,-10,0,1
-1,-4,-1,-5,6,15,0,0
-1,-2,3,-2,-9,-4,0,0
-2,-3,1,6,-2,3,-1,0
-3,-1,1,2,2,8,0,-3
-2,-1,-1,0,-2,-11,0,-2
-1,1,-2,-1,4,0,1,-2
-1,0,-1,-3,-2,4,-1,-1
1,-1,-2,-1,1,-5,1,0
-2,-3,-1,-1,-2,0,-2,-1
-1,-5,-2,-1,1,3,-2,-2
-1,-3,-2,-3,8,10,-1,-2
-3,-2,-1,-1,-13,-27,-2,-2
-1,-1,3,2,4,11,-3,-2
1,-1,0,1,2,-1,-2,-1
0,-4,-2,-1,-1,-5,0,1
-1,-3,-2,-3,3,2,-1,0
-2,-1,-1,-1,1,-4,-1,-1
-1,-2,-3,-2,-4,-5,-1,1
-2,-3,-4,-5,-8,-4,-1,0
-1,-1,-2,-1,2,4,-3,-1
0,0,2,2,-4,-5,1,1
-3,0,-1,-2,-3,2,2,-2
-3,-1,-3,1,-1,0,0,-1
-2,0,-4,0,6,7,-2,-2
-1,0,-2,-1,-13,-15,-1,-1
-1,1,-2,-1,0,1,2,2
1,0,1,-1,-9,-1,0,1
0,2,-1,1,2,1,-2,0
-2,-1,-2,-4,3,1,-1,-1
-1,-1,-1,1,5,0,-2,-2
0,0,-2,-1,-4,-21,-1,-1
1,-1,-1,-1,4,20,3,0
-3,-1,-2,-3,-4,-20,-4,-2
-1,0,-2,-2,1,7,-2,-1
0,0,-2,-6,-4,-1,-4,-2
0,1,-1,-1,-10,-11,-2,-1
-3,1,-2,-1,0,6,0,-2
-2,-1,-2,-3,-4,-10,-2,-1
-2,1,0,0,-2,8,-1,-1
-2,-3,-1,3,9,2,0,0
0,0,1,-2,-5,-4,-3,0
-2,-2,-1,3,4,-2,-2,-3
-1,0,-2,-4,1,2,-1,0
-1,0,-3,-4,-4,1,-4,-1
0,-2,-1,-1,12,2,1,0
-1,-4,0,-2,-13,7,-3,-1
-2,-2,0,1,-7,-8,0,-2
-3,-1,-2,-4,-4,-3,0,-2
-1,1,-1,3,3,1,-1,0
0,0,-1,0,-3,-8,-2,-1
-2,1,-1,2,11,14,-2,-1
-1,-2,-1,-9,-9,-10,0,1
-3,0,0,3,2,8,-3,-3
2,-1,-2,-1,-9,-8,4,0
-3,0,-5,-4,-6,-6,-7,-2
-1,1,1,1,5,-2,0,-2
-2,0,13,1,3,4,-2,-2
0,-1,-7,-3,-17,-10,-1,0
-1,-3,-5,-6,1,12,-1,0
-3,-2,-7,-3,3,15,0,0
0,-2,1,-7,-20,-40,-2,0
1,1,3,10,18,14,-2,-1
-1,-3,-2,3,6,-2,2,0
