0,0,20,-48,-12,-10,-12,-2
-3,-4,-24,-6,3,-7,-17,-2
0,0,-2,3,-3,0,15,6
-2,-3,-35,2,1,-7,-6,-8
-2,2,13,21,2,17,-21,-1
-1,-1,-6,-3,6,-2,16,3
-2,1,9,5,-4,-5,-18,-6
-2,-3,4,-14,-3,-8,-2,-3
1,-5,4,18,-3,-7,-5,-2
-2,-5,-6,4,-5,5,2,-1
1,-1,19,-11,1,2,-1,-1
-1,1,-5,-15,-6,-10,0,-1
-5,-4,8,35,17,22,2,-3
-4,-4,-15,19,-8,-13,-5,-9
-1,-4,-3,10,-3,-11,6,3
1,-2,-4,-78,-17,-5,-5,1
-1,1,1,2,-3,1,18,2
2,3,-37,4,9,13,-3,-3
-1,-3,3,28,-1,3,-9,-5
0,1,-16,-15,2,-1,2,3
-2,-5,-16,12,2,-10,-8,-3
0,1,19,6,-7,-8,2,3
-1,-2,-3,1,-2,4,4,0
-1,2,1,5,2,3,5,1
2,1,12,1,2,5,2,0
-2,0,3,0,-5,-4,-10,-3
-3,-5,-6,-2,1,0,17,5
-1,-1,14,-2,-2,3,-12,-4
2,5,14,26,-2,1,10,3
0,-1,-8,-22,0,-17,-13,-5
-2,0,49,25,7,9,-11,-4
-3,-6,-21,8,-5,4,5,1
0,-4,-16,4,3,-7,-3,0
-2,2,9,-74,1,3,7,0
-2,-2,-4,34,1,-1,-9,-5
-3,-1,6,-27,-11,-2,-8,-2
-3,-3,-16,-2,-1,-6,33,1
-3,-1,-1,1,-10,-8,-7,-4
1,0,-11,-19,-5,-2,10,5
2,6,29,20,14,11,0,-1
-3,-8,-47,-21,1,0,-17,-7
-2,-2,6,33,-1,-1,8,0
1,0,0,17,-2,-5,-23,-3
-1,0,1,-10,-10,-11,-23,-6
1,0,11,-9,1,-10,15,6
0,1,0,9,2,23,10,2
-4,-4,-6,8,-3,-6,-13,-6
-3,-1,-6,-1,1,-12,10,2
-1,3,16,15,-7,8,-18,-4
-2,-3,2,-9,5,2,-8,-1
1,1,-1,-47,0,4,10,3
0,-2,-2,66,6,-3,2,-3
