114,43,-80,6,-15,17,18,39
-18,71,19,-21,5,1,0,9
-48,97,-91,-75,-21,-18,-5,-28
-19,-10,106,52,28,23,3,-9
20,82,17,-50,9,18,16,27
6,-49,-5,24,-9,-11,-4,7
55,42,57,37,31,17,7,25
-38,-95,12,-13,-42,-22,-12,-20
-37,118,-36,24,7,-4,-3,-17
-80,-127,-102,-83,-45,-10,-18,-40
13,94,64,19,-13,-11,-2,8
30,47,-4,-12,8,-3,-3,12
30,-50,22,28,14,4,3,15
-13,-19,-39,-16,-12,-9,-9,-17
-23,-9,-71,14,7,8,3,-1
-8,-21,-14,-7,0,0,-2,-8
62,77,57,-5,-4,-9,-5,21
-38,-30,-26,18,11,5,-6,-17
0,-4,101,23,8,-5,0,-1
25,-10,-118,-1,-16,-3,4,12
-18,-90,-23,-4,7,9,2,-8
4,-36,13,18,23,21,1,4
27,34,47,8,7,-4,0,11
0,-45,-7,-8,8,-13,-11,-10
-11,-31,-52,8,-25,-10,-1,-3
-13,32,-2,3,-3,5,4,1
1,-50,-22,9,-12,-3,-3,-4
5,-19,17,-10,10,-9,-7,0
-10,4,-64,-23,9,-6,-4,-3
13,-15,-13,0,-16,1,-1,4
11,42,16,1,5,13,10,15
-52,-37,-101,7,-7,-5,-5,-16
-23,-95,4,-23,1,0,2,-1
32,98,26,25,1,-4,-5,5
-20,-73,-8,-23,5,-1,-3,-14
24,127,-8,-4,3,-1,-1,2
-12,-97,-76,14,-16,-11,-8,-6
16,48,10,-24,25,0,4,13
-31,-22,-47,-7,-28,-3,-4,-14
17,-26,0,20,8,-6,-4,9
-15,92,119,13,1,6,0,-6
10,-45,-48,-22,15,-4,1,1
-19,-20,-72,-4,-26,3,1,-4
-16,2,2,-13,29,9,4,0
31,106,82,17,13,5,4,11
-3,-32,-49,25,2,5,1,-4
-18,-38,-52,-59,-19,-17,-9,-12
-1,35,59,-8,-4,4,3,-3
43,-5,39,21,4,8,6,20
-14,35,-58,-10,-4,-11,-6,-10
12,-72,-21,18,8,3,-9,-8
-6,45,12,-3,-1,-2,-2,-2
-1,-53,-11,20,10,-6,2,3
-27,-39,-24,-26,-12,4,0,-6
13,49,104,-6,-1,2,2,8
9,-29,2,18,-17,-9,-4,3
-2,35,-41,-32,13,0,-5,-10
8,4,9,18,4,0,3,4
-11,3,82,16,15,7,2,-4
-25,-43,10,-7,-1,5,2,-6
9,17,11,1,-20,-12,-7,-2
4,40,57,11,-10,-7,-1,5
-14,-85,-92,10,4,-7,-7,-4
26,-25,23,15,-12,8,6,7
-8,79,-8,-4,-8,2,3,-5
1,-7,-38,-22,-12,-8,-3,-5
9,24,-49,-11,9,14,3,1
